customer_id,frequency,monetary,avg_discount,recency,support_ticket_count,last_visit_days_ago,segment_name
CUST01140,5,4021.81,0.292,22,1.0,6,Champions
CUST01141,1,691.6,0.19,115,1.0,29,Low-Engagement Customers
CUST01142,2,1015.4200000000001,0.26,40,0.0,6,Loyal Customers
CUST01143,1,438.47,0.4,0,0.0,10,Discount-Sensitive Customers
CUST01144,3,3548.18,0.3233333333333333,38,1.0,10,Discount-Sensitive Customers
CUST01145,3,1800.48,0.20333333333333334,183,1.0,38,Dormant Customers
CUST01146,6,5057.68,0.3383333333333334,23,0.0,6,Discount-Sensitive Customers
CUST01147,5,3143.68,0.374,1,2.0,3,High-Value but Unhappy
CUST01148,9,6527.14,0.1388888888888889,128,3.0,26,High-Value but Unhappy
CUST01149,6,3722.95,0.41500000000000004,72,1.0,20,Discount-Sensitive Customers
CUST01150,5,2478.69,0.31599999999999995,167,1.0,35,Dormant Customers
CUST01151,4,3131.54,0.155,105,1.0,26,At-Risk Customers
CUST01152,7,6158.0599999999995,0.21142857142857144,1,1.0,17,Champions
CUST01153,1,714.43,0.4,33,1.0,2,Discount-Sensitive Customers
CUST01154,4,2889.22,0.335,55,0.0,10,Discount-Sensitive Customers
CUST01155,4,2257.0899999999997,0.3875,1,2.0,5,High-Value but Unhappy
CUST01156,4,2151.96,0.3775,7,0.0,5,Discount-Sensitive Customers
CUST01157,5,3696.5,0.26,0,2.0,10,High-Value but Unhappy
CUST01158,3,3891.19,0.21,42,1.0,6,Loyal Customers
CUST01159,5,3132.18,0.314,68,2.0,7,High-Value but Unhappy
CUST01160,3,1700.8000000000002,0.43,166,1.0,32,Dormant Customers
CUST01161,5,4953.99,0.21600000000000003,154,2.0,31,High-Value but Unhappy
CUST01162,2,2483.96,0.155,175,0.0,54,Dormant Customers
CUST01163,1,379.14,0.2,375,1.0,60,Dormant Customers
CUST01164,1,965.68,0.52,37,0.0,7,Discount-Sensitive Customers
CUST01165,2,1690.75,0.265,155,0.0,31,Dormant Customers
CUST01166,4,3104.76,0.1875,41,2.0,0,High-Value but Unhappy
CUST01167,8,5924.16,0.31375,23,1.0,0,Discount-Sensitive Customers
CUST01168,1,510.5,0.3,14,0.0,2,At-Risk Customers
CUST01169,1,1183.74,0.36,54,1.0,5,Discount-Sensitive Customers
CUST01170,2,1210.01,0.24000000000000002,139,1.0,41,Dormant Customers
CUST01171,1,744.73,0.51,132,0.0,28,Dormant Customers
CUST01172,9,7960.78,0.2811111111111111,27,0.0,6,Champions
CUST01173,5,3912.61,0.22200000000000003,78,1.0,18,At-Risk Customers
CUST01174,3,1722.3700000000001,0.25,89,1.0,10,At-Risk Customers
CUST01175,8,5633.0,0.27,48,0.0,7,Loyal Customers
CUST01176,1,149.0,0.51,215,0.0,44,Dormant Customers
CUST01177,3,2144.58,0.27666666666666667,56,0.0,8,Loyal Customers
CUST01178,3,1298.14,0.32,67,0.0,23,Discount-Sensitive Customers
CUST01179,1,536.83,0.2,108,0.0,8,At-Risk Customers
CUST01180,2,2328.54,0.255,23,2.0,10,High-Value but Unhappy
CUST01181,1,296.32,0.3,137,1.0,14,Dormant Customers
CUST01182,4,3106.33,0.245,108,0.0,31,At-Risk Customers
CUST01183,3,1498.98,0.21,6,1.0,3,Loyal Customers
CUST01184,4,2161.4,0.265,30,0.0,25,Champions
CUST01185,6,5763.86,0.20833333333333334,23,2.0,17,High-Value but Unhappy
CUST01186,3,2962.35,0.21666666666666667,153,1.0,36,Dormant Customers
CUST01187,3,1729.96,0.39666666666666667,26,1.0,13,Discount-Sensitive Customers
CUST01188,2,688.52,0.5700000000000001,92,2.0,8,Discount-Sensitive Customers
CUST01189,3,3126.0299999999997,0.14333333333333334,161,1.0,16,Dormant Customers
CUST01190,4,2968.92,0.3275,27,0.0,0,Discount-Sensitive Customers
CUST01191,1,510.71,0.57,52,0.0,13,Discount-Sensitive Customers
CUST01192,4,2428.7599999999998,0.14250000000000002,24,0.0,14,Champions
CUST01193,1,270.13,0.32,457,0.0,60,Dormant Customers
CUST01194,3,1852.1599999999999,0.33,85,2.0,34,High-Value but Unhappy
CUST01195,1,542.27,0.23,94,1.0,2,At-Risk Customers
CUST01196,3,3110.08,0.34,111,1.0,16,Discount-Sensitive Customers
CUST01197,2,406.22,0.46,77,0.0,18,Discount-Sensitive Customers
CUST01198,1,592.73,0.32,31,1.0,6,Discount-Sensitive Customers
CUST01199,3,2144.4,0.25666666666666665,359,1.0,60,Dormant Customers
CUST01200,1,524.27,0.02,58,0.0,7,At-Risk Customers
CUST01201,7,5885.4,0.21285714285714286,158,4.0,24,High-Value but Unhappy
CUST01202,1,650.67,0.3,132,0.0,33,Dormant Customers
CUST01203,2,584.44,0.385,60,1.0,7,Discount-Sensitive Customers
CUST01204,7,4565.2699999999995,0.3085714285714286,81,2.0,17,High-Value but Unhappy
CUST01205,4,1861.62,0.4175,262,0.0,38,Dormant Customers
CUST01206,1,819.46,0.16,73,0.0,30,Low-Engagement Customers
CUST01207,2,638.4200000000001,0.37,110,0.0,21,Discount-Sensitive Customers
CUST01208,3,1407.5300000000002,0.27999999999999997,95,0.0,15,At-Risk Customers
CUST01209,6,2839.8,0.3016666666666667,14,1.0,1,Discount-Sensitive Customers
CUST01210,1,429.55,0.34,266,0.0,54,Dormant Customers
CUST01211,5,3668.5099999999998,0.394,5,4.0,2,High-Value but Unhappy
CUST01212,6,5551.95,0.3933333333333333,20,2.0,0,High-Value but Unhappy
CUST01213,1,492.41,0.21,163,1.0,33,Dormant Customers
CUST01214,4,5584.12,0.2,124,0.0,31,Dormant Customers
CUST01215,4,3464.2299999999996,0.2,80,0.0,25,At-Risk Customers
CUST01216,1,1022.33,0.35,107,0.0,24,Discount-Sensitive Customers
CUST01217,2,1295.0,0.20500000000000002,163,0.0,36,Dormant Customers
CUST01218,5,3872.15,0.276,0,1.0,2,Champions
CUST01219,2,832.04,0.35,86,2.0,20,Discount-Sensitive Customers
CUST01220,1,1095.74,0.23,98,0.0,25,Low-Engagement Customers
CUST01221,1,405.2,0.33,13,0.0,21,Discount-Sensitive Customers
CUST01222,1,1199.39,0.04,18,0.0,14,At-Risk Customers
CUST01223,6,3738.91,0.29,118,1.0,29,At-Risk Customers
CUST01224,1,1005.1,0.33,33,0.0,7,Discount-Sensitive Customers
CUST01225,1,620.28,0.03,97,1.0,13,At-Risk Customers
CUST01226,4,2967.87,0.3025,37,2.0,14,High-Value but Unhappy
CUST01227,5,2824.19,0.284,43,1.0,6,Loyal Customers
CUST01228,4,2998.23,0.10750000000000001,212,0.0,28,Dormant Customers
CUST01229,4,1965.74,0.235,147,1.0,8,Dormant Customers
CUST01230,2,1398.63,0.28,112,0.0,24,At-Risk Customers
CUST01231,1,872.98,0.07,226,0.0,41,Dormant Customers
CUST01232,2,906.6800000000001,0.185,183,0.0,39,Dormant Customers
CUST01233,7,6627.36,0.2414285714285714,64,1.0,5,At-Risk Customers
CUST01234,3,2999.91,0.2733333333333334,115,0.0,32,At-Risk Customers
CUST01235,5,3111.29,0.174,161,0.0,26,Dormant Customers
CUST01236,10,5515.45,0.31799999999999995,6,1.0,0,Discount-Sensitive Customers
CUST01237,3,1474.19,0.34,103,1.0,10,Discount-Sensitive Customers
CUST01238,6,4787.57,0.2866666666666667,68,1.0,14,At-Risk Customers
CUST01239,1,592.44,0.2,193,0.0,35,Dormant Customers
CUST01240,1,434.11,0.34,19,0.0,14,Discount-Sensitive Customers
CUST01241,1,185.08,0.28,38,0.0,15,At-Risk Customers
CUST01242,9,10650.67,0.2677777777777778,29,2.0,15,High-Value but Unhappy
CUST01243,3,1470.48,0.2966666666666667,74,1.0,14,At-Risk Customers
CUST01244,5,3977.53,0.16999999999999998,34,1.0,4,Loyal Customers
CUST01245,2,1283.42,0.16499999999999998,255,0.0,60,Dormant Customers
CUST01246,3,2938.8999999999996,0.33666666666666667,262,1.0,60,Dormant Customers
CUST01247,1,1439.66,0.24,3,1.0,0,At-Risk Customers
CUST01248,1,1386.38,0.31,103,0.0,15,Discount-Sensitive Customers
CUST01249,4,2733.47,0.2025,57,0.0,11,Loyal Customers
CUST01250,1,612.27,0.34,175,1.0,35,Dormant Customers
CUST01251,11,6352.58,0.33,52,4.0,10,High-Value but Unhappy
CUST01252,4,2575.58,0.365,38,0.0,18,Discount-Sensitive Customers
CUST01253,2,2035.62,0.15,99,0.0,27,At-Risk Customers
CUST01254,2,2465.71,0.44499999999999995,76,1.0,4,Discount-Sensitive Customers
CUST01255,1,2060.75,0.11,78,1.0,15,At-Risk Customers
CUST01256,1,564.83,0.21,286,1.0,56,Dormant Customers
CUST01257,5,3430.98,0.316,27,2.0,4,High-Value but Unhappy
CUST01258,7,4454.38,0.35000000000000003,250,1.0,60,Dormant Customers
CUST01259,6,4645.31,0.3066666666666667,94,3.0,10,High-Value but Unhappy
CUST01260,1,913.67,0.02,9,0.0,8,At-Risk Customers
CUST01261,1,345.05,0.28,18,0.0,0,At-Risk Customers
CUST01262,1,195.09,0.57,25,0.0,9,Discount-Sensitive Customers
CUST01263,9,6440.45,0.28444444444444444,32,3.0,24,High-Value but Unhappy
CUST01264,2,2890.16,0.28,51,0.0,16,Loyal Customers
CUST01265,2,1398.17,0.42000000000000004,15,0.0,10,Discount-Sensitive Customers
CUST01266,6,4779.33,0.11,51,2.0,17,High-Value but Unhappy
CUST01267,8,5703.88,0.1975,58,1.0,26,Loyal Customers
CUST01268,7,6083.44,0.19,19,2.0,2,High-Value but Unhappy
CUST01269,1,534.09,0.08,57,0.0,18,At-Risk Customers
CUST01270,1,309.87,0.43,57,1.0,20,Discount-Sensitive Customers
CUST01271,1,529.98,0.31,12,0.0,5,Discount-Sensitive Customers
CUST01272,1,1860.0,0.27,44,0.0,8,At-Risk Customers
CUST01273,2,1602.01,0.315,149,1.0,22,Dormant Customers
CUST01274,7,5246.08,0.3657142857142857,25,3.0,0,High-Value but Unhappy
CUST01275,3,2647.93,0.26666666666666666,34,1.0,0,Loyal Customers
CUST01276,4,2151.47,0.33,120,1.0,22,Discount-Sensitive Customers
CUST01277,5,3500.13,0.31,99,0.0,12,Discount-Sensitive Customers
CUST01278,4,2385.52,0.25,65,1.0,6,At-Risk Customers
CUST01279,1,1494.42,0.35,101,1.0,31,Discount-Sensitive Customers
CUST01280,8,8071.46,0.3025,35,0.0,0,Discount-Sensitive Customers
CUST01281,3,1971.02,0.3233333333333333,215,0.0,43,Dormant Customers
CUST01282,1,499.65,0.2,78,1.0,22,Low-Engagement Customers
CUST01283,10,6697.49,0.31999999999999995,40,3.0,0,High-Value but Unhappy
CUST01284,5,4033.89,0.336,192,1.0,25,Dormant Customers
CUST01285,8,6478.76,0.255,124,1.0,36,Dormant Customers
CUST01286,3,2241.96,0.26,226,0.0,45,Dormant Customers
CUST01287,3,1584.08,0.36999999999999994,89,1.0,14,Discount-Sensitive Customers
CUST01288,1,486.14,0.38,132,0.0,25,Dormant Customers
CUST01289,1,742.76,0.18,3,0.0,7,At-Risk Customers
CUST01290,2,1164.42,0.26,53,0.0,15,Loyal Customers
CUST01291,4,2476.76,0.28250000000000003,193,1.0,29,Dormant Customers
CUST01292,2,2412.52,0.155,41,0.0,24,Loyal Customers
CUST01293,7,5039.13,0.2657142857142857,15,1.0,1,Champions
CUST01294,1,750.26,0.45,3,0.0,0,Discount-Sensitive Customers
CUST01295,4,12408.61,0.155,121,1.0,20,Dormant Customers
CUST01296,2,1024.56,0.355,16,0.0,15,Discount-Sensitive Customers
CUST01297,4,1798.5700000000002,0.27,2,2.0,4,High-Value but Unhappy
CUST01298,4,1161.46,0.3525,329,1.0,60,Dormant Customers
CUST01299,3,2011.06,0.20333333333333337,171,0.0,35,Dormant Customers
CUST01300,7,4203.76,0.33428571428571424,46,1.0,6,Discount-Sensitive Customers
CUST01301,4,1662.8999999999999,0.38,85,2.0,25,High-Value but Unhappy
CUST01302,8,6399.610000000001,0.2425,1,0.0,0,Champions
CUST01303,2,1442.63,0.28,20,2.0,0,High-Value but Unhappy
CUST01304,5,2476.58,0.238,27,1.0,0,Champions
CUST01305,1,311.4,0.45,50,0.0,4,Discount-Sensitive Customers
CUST01306,6,7388.34,0.24,54,1.0,6,Loyal Customers
CUST01307,2,1179.22,0.22,234,0.0,38,Dormant Customers
CUST01308,3,2085.04,0.24666666666666667,119,0.0,33,At-Risk Customers
CUST01309,6,3102.24,0.4083333333333334,73,0.0,5,Discount-Sensitive Customers
CUST01310,5,4044.83,0.266,139,3.0,19,High-Value but Unhappy
CUST01311,5,3799.01,0.33199999999999996,43,1.0,19,Discount-Sensitive Customers
CUST01312,5,4551.03,0.21600000000000003,14,0.0,0,Champions
CUST01313,6,7482.84,0.26666666666666666,4,1.0,0,Champions
CUST01314,5,4109.4400000000005,0.246,1,2.0,0,High-Value but Unhappy
CUST01315,1,473.31,0.29,222,0.0,52,Dormant Customers
CUST01316,1,407.44,0.25,120,1.0,14,At-Risk Customers
CUST01317,4,3389.0,0.185,256,0.0,48,Dormant Customers
CUST01318,2,911.45,0.1,130,0.0,24,Dormant Customers
CUST01319,1,336.29,0.48,111,0.0,14,Discount-Sensitive Customers
CUST01320,3,1828.6799999999998,0.18999999999999997,150,1.0,40,Dormant Customers
CUST01321,6,2320.32,0.3183333333333333,99,3.0,17,High-Value but Unhappy
CUST01322,4,3476.6,0.2525,96,0.0,20,At-Risk Customers
CUST01323,3,1273.29,0.43333333333333335,276,0.0,46,Dormant Customers
CUST01324,1,967.23,0.14,227,0.0,35,Dormant Customers
CUST01325,5,5492.81,0.22400000000000003,186,2.0,43,High-Value but Unhappy
CUST01326,3,4393.63,0.35000000000000003,131,0.0,23,Dormant Customers
CUST01327,5,6114.08,0.22799999999999998,83,0.0,4,At-Risk Customers
CUST01328,2,2001.3,0.235,54,0.0,13,Loyal Customers
CUST01329,3,1252.03,0.2866666666666667,61,1.0,9,At-Risk Customers
CUST01330,5,5048.89,0.22600000000000003,3,1.0,2,Champions
CUST01331,6,5693.12,0.2833333333333333,14,2.0,0,High-Value but Unhappy
CUST01332,4,3364.3,0.28,17,0.0,6,Champions
CUST01333,1,420.65,0.18,47,0.0,0,At-Risk Customers
CUST01334,4,2962.17,0.1625,160,1.0,39,Dormant Customers
CUST01335,4,3549.84,0.24250000000000002,75,1.0,0,At-Risk Customers
CUST01336,2,910.6700000000001,0.22999999999999998,1,0.0,0,Loyal Customers
CUST01337,1,793.95,0.32,49,0.0,18,Discount-Sensitive Customers
CUST01338,1,232.88,0.43,7,1.0,0,Discount-Sensitive Customers
CUST01339,1,450.33,0.26,162,1.0,37,Dormant Customers
CUST01340,1,624.33,0.07,76,0.0,16,At-Risk Customers
CUST01341,1,395.13,0.23,38,0.0,26,Low-Engagement Customers
CUST01342,3,2125.98,0.2966666666666667,84,0.0,23,At-Risk Customers
CUST01343,6,3668.71,0.18666666666666668,4,1.0,7,Champions
CUST01344,1,1054.04,0.28,395,0.0,60,Dormant Customers
CUST01345,1,2465.11,0.26,38,0.0,3,At-Risk Customers
CUST01346,10,6605.54,0.363,38,2.0,17,High-Value but Unhappy
CUST01347,1,316.63,0.39,128,0.0,27,Dormant Customers
CUST01348,4,2160.61,0.245,140,1.0,22,Dormant Customers
CUST01349,2,2446.67,0.20500000000000002,83,0.0,22,At-Risk Customers
CUST01350,2,1242.73,0.215,190,1.0,26,Dormant Customers
CUST01351,1,542.87,0.42,30,1.0,0,Discount-Sensitive Customers
CUST01352,7,5877.57,0.3614285714285714,123,2.0,31,High-Value but Unhappy
CUST01353,1,597.26,0.23,73,1.0,19,At-Risk Customers
CUST01354,2,1041.99,0.355,2,1.0,0,Discount-Sensitive Customers
CUST01355,1,547.04,0.3,88,0.0,28,Low-Engagement Customers
CUST01356,2,1149.21,0.265,42,1.0,17,Loyal Customers
CUST01357,6,4681.22,0.35000000000000003,126,0.0,23,Dormant Customers
CUST01358,1,862.52,0.32,18,0.0,3,Discount-Sensitive Customers
CUST01359,5,3628.17,0.274,106,3.0,15,High-Value but Unhappy
CUST01360,8,12310.69,0.395,160,2.0,35,High-Value but Unhappy
CUST01361,1,805.77,0.21,5,0.0,0,At-Risk Customers
CUST01362,4,2803.19,0.32,80,2.0,6,High-Value but Unhappy
CUST01363,4,3031.55,0.295,83,0.0,11,At-Risk Customers
CUST01364,1,1261.0,0.2,148,0.0,35,Dormant Customers
CUST01365,2,749.98,0.36,247,0.0,47,Dormant Customers
CUST01366,6,3862.08,0.4466666666666666,98,1.0,30,Discount-Sensitive Customers
CUST01367,1,363.62,0.23,56,1.0,16,At-Risk Customers
CUST01368,1,498.64,0.33,308,0.0,60,Dormant Customers
CUST01369,1,477.43,0.2,24,1.0,11,At-Risk Customers
CUST01370,3,3575.2599999999998,0.18333333333333335,161,0.0,35,Dormant Customers
CUST01371,2,2334.49,0.225,8,1.0,2,Loyal Customers
CUST01372,1,366.8,0.1,71,1.0,31,Low-Engagement Customers
CUST01373,1,291.54,0.6,45,0.0,10,Discount-Sensitive Customers
CUST01374,1,282.0,0.19,88,0.0,24,Low-Engagement Customers
CUST01375,3,2044.1399999999999,0.21,64,0.0,27,At-Risk Customers
CUST01376,1,541.57,0.02,34,0.0,18,At-Risk Customers
CUST01377,1,387.27,0.39,9,1.0,0,Discount-Sensitive Customers
CUST01378,1,348.74,0.16,117,0.0,21,Low-Engagement Customers
CUST01379,1,2392.34,0.0,186,0.0,40,Dormant Customers
CUST01380,5,2855.06,0.316,44,1.0,11,Discount-Sensitive Customers
CUST01381,8,5555.42,0.24125000000000002,2,0.0,0,Champions
CUST01382,3,1589.74,0.16666666666666666,4,1.0,0,Champions
CUST01383,4,2106.63,0.1975,13,1.0,3,Champions
CUST01384,6,7520.42,0.2733333333333334,145,2.0,24,High-Value but Unhappy
CUST01385,5,2613.37,0.372,0,1.0,4,Discount-Sensitive Customers
CUST01386,6,7173.83,0.2316666666666667,14,4.0,0,High-Value but Unhappy
CUST01387,7,6963.04,0.23,128,0.0,30,Dormant Customers
CUST01388,2,3498.38,0.305,70,0.0,11,Discount-Sensitive Customers
CUST01389,4,2967.57,0.23,70,1.0,3,At-Risk Customers
CUST01390,4,3249.7799999999997,0.1325,9,0.0,6,Champions
CUST01391,3,3715.46,0.16,94,1.0,20,At-Risk Customers
CUST01392,1,1415.53,0.25,16,0.0,3,At-Risk Customers
CUST01393,4,2203.42,0.26,85,0.0,18,At-Risk Customers
CUST01394,5,5665.21,0.372,16,0.0,6,Discount-Sensitive Customers
CUST01395,6,6043.93,0.3466666666666667,32,0.0,9,Discount-Sensitive Customers
CUST01396,1,826.44,0.35,127,1.0,21,Dormant Customers
CUST01397,7,6176.97,0.18571428571428572,4,1.0,0,Champions
CUST01398,1,1672.19,0.12,57,1.0,0,At-Risk Customers
CUST01399,7,4005.24,0.35428571428571426,19,2.0,6,High-Value but Unhappy
CUST01400,2,863.9,0.195,134,0.0,38,Dormant Customers
CUST01401,2,1991.48,0.19,75,0.0,23,At-Risk Customers
CUST01402,2,1474.48,0.265,254,1.0,47,Dormant Customers
CUST01403,4,2287.41,0.14,329,0.0,53,Dormant Customers
CUST01404,9,6788.52,0.22333333333333336,202,2.0,24,High-Value but Unhappy
CUST01405,3,2413.52,0.3133333333333333,140,0.0,20,Dormant Customers
CUST01406,5,5888.31,0.21400000000000002,222,1.0,46,Dormant Customers
CUST01407,3,1992.79,0.18333333333333335,139,2.0,17,High-Value but Unhappy
CUST01408,2,792.08,0.41000000000000003,307,0.0,60,Dormant Customers
CUST01409,5,3035.77,0.388,26,2.0,0,High-Value but Unhappy
CUST01410,8,6063.07,0.3875,146,1.0,18,Dormant Customers
CUST01411,5,3777.5,0.398,183,2.0,51,High-Value but Unhappy
CUST01412,1,348.68,0.34,91,0.0,9,Discount-Sensitive Customers
CUST01413,1,623.43,0.2,234,0.0,39,Dormant Customers
CUST01414,4,2862.6,0.225,30,2.0,17,High-Value but Unhappy
CUST01415,1,509.5,0.29,9,0.0,0,At-Risk Customers
CUST01416,6,4155.25,0.24833333333333332,50,5.0,20,High-Value but Unhappy
CUST01417,7,3650.18,0.27714285714285714,149,2.0,26,High-Value but Unhappy
CUST01418,2,1190.06,0.42500000000000004,176,0.0,35,Dormant Customers
CUST01419,3,2210.94,0.3066666666666667,41,0.0,11,Discount-Sensitive Customers
CUST01420,4,4338.21,0.3225,67,1.0,14,Discount-Sensitive Customers
CUST01421,1,1155.37,0.25,46,1.0,30,Low-Engagement Customers
CUST01422,4,2154.09,0.16,58,1.0,17,Loyal Customers
CUST01423,2,840.3499999999999,0.29000000000000004,41,0.0,11,Loyal Customers
CUST01424,1,2318.97,0.43,93,0.0,24,Discount-Sensitive Customers
CUST01425,1,1148.76,0.32,48,0.0,5,Discount-Sensitive Customers
CUST01426,1,872.32,0.28,24,0.0,0,At-Risk Customers
CUST01427,7,4513.07,0.40857142857142853,5,4.0,9,High-Value but Unhappy
CUST01428,1,888.61,0.41,51,1.0,13,Discount-Sensitive Customers
CUST01429,6,4315.58,0.38166666666666665,53,3.0,3,High-Value but Unhappy
CUST01430,3,2362.84,0.26666666666666666,5,3.0,3,High-Value but Unhappy
CUST01431,2,2482.59,0.16999999999999998,12,1.0,5,Loyal Customers
CUST01432,3,1075.54,0.20666666666666667,102,1.0,25,At-Risk Customers
CUST01433,4,2386.67,0.37,108,1.0,36,Discount-Sensitive Customers
CUST01434,6,2875.38,0.45999999999999996,5,2.0,4,High-Value but Unhappy
CUST01435,1,2210.82,0.12,186,0.0,25,Dormant Customers
CUST01436,2,2235.76,0.31,20,0.0,2,Discount-Sensitive Customers
CUST01437,5,4720.65,0.196,246,3.0,58,High-Value but Unhappy
CUST01438,2,2087.95,0.305,157,0.0,36,Dormant Customers
CUST01439,8,8418.470000000001,0.21,0,2.0,0,High-Value but Unhappy
CUST01440,6,7345.46,0.25,6,3.0,1,High-Value but Unhappy
CUST01441,1,472.82,0.38,322,0.0,60,Dormant Customers
CUST01442,4,3545.52,0.185,105,3.0,18,High-Value but Unhappy
CUST01443,6,5784.09,0.22666666666666666,20,0.0,9,Champions
CUST01444,2,1096.85,0.375,32,0.0,3,Discount-Sensitive Customers
CUST01445,10,6651.53,0.316,115,1.0,29,Discount-Sensitive Customers
CUST01446,3,2796.4,0.11,132,0.0,21,Dormant Customers
CUST01447,4,2901.61,0.235,18,0.0,16,Champions
CUST01448,2,1268.95,0.325,233,1.0,36,Dormant Customers
CUST01449,2,874.09,0.315,3,1.0,0,Discount-Sensitive Customers
CUST01450,6,3188.3,0.2633333333333333,126,1.0,33,Dormant Customers
CUST01451,2,2411.76,0.43,34,1.0,7,Discount-Sensitive Customers
CUST01452,4,5779.52,0.205,116,0.0,18,At-Risk Customers
CUST01453,4,4084.96,0.295,82,1.0,9,At-Risk Customers
CUST01454,3,2311.4700000000003,0.31666666666666665,70,1.0,13,Discount-Sensitive Customers
CUST01455,3,1376.1200000000001,0.37000000000000005,335,1.0,60,Dormant Customers
CUST01456,1,1158.71,0.2,17,1.0,0,At-Risk Customers
CUST01457,4,4798.75,0.3275,248,0.0,46,Dormant Customers
CUST01458,1,1462.88,0.13,52,0.0,0,At-Risk Customers
CUST01459,6,4817.95,0.15333333333333335,68,0.0,18,At-Risk Customers
CUST01460,4,2187.99,0.20750000000000002,128,1.0,37,Dormant Customers
CUST01461,3,1996.1999999999998,0.24,107,0.0,35,At-Risk Customers
CUST01462,2,635.48,0.27,80,0.0,13,At-Risk Customers
CUST01463,2,987.71,0.3,356,1.0,60,Dormant Customers
CUST01464,2,1743.4,0.25,42,0.0,7,Loyal Customers
CUST01465,2,670.57,0.33499999999999996,10,0.0,0,Discount-Sensitive Customers
CUST01466,4,2864.6,0.21250000000000002,56,2.0,4,High-Value but Unhappy
CUST01467,2,649.13,0.29,89,0.0,17,At-Risk Customers
CUST01468,1,1034.31,0.38,166,0.0,20,Dormant Customers
CUST01469,1,1313.43,0.17,44,0.0,0,At-Risk Customers
CUST01470,4,2987.34,0.325,241,2.0,60,High-Value but Unhappy
CUST01471,6,3471.86,0.4066666666666667,77,3.0,21,High-Value but Unhappy
CUST01472,8,4686.9800000000005,0.3325,0,2.0,0,High-Value but Unhappy
CUST01473,4,2917.27,0.265,48,0.0,9,Loyal Customers
CUST01474,2,959.29,0.205,61,2.0,0,At-Risk Customers
CUST01475,1,650.36,0.27,114,1.0,18,At-Risk Customers
CUST01476,3,1923.93,0.2066666666666667,127,2.0,29,High-Value but Unhappy
CUST01477,5,3440.74,0.346,55,2.0,13,High-Value but Unhappy
CUST01478,5,5291.51,0.134,40,1.0,24,Loyal Customers
CUST01479,4,1777.74,0.4275,42,0.0,9,Discount-Sensitive Customers
CUST01480,1,682.11,0.06,347,0.0,60,Dormant Customers
CUST01481,4,3016.96,0.2375,122,1.0,17,Dormant Customers
CUST01482,5,5965.95,0.246,158,1.0,44,Dormant Customers
CUST01483,8,3817.9,0.27999999999999997,7,2.0,7,High-Value but Unhappy
CUST01484,3,1606.77,0.27,111,0.0,15,At-Risk Customers
CUST01485,3,2973.96,0.20000000000000004,69,1.0,17,At-Risk Customers
CUST01486,1,770.52,0.23,48,0.0,10,At-Risk Customers
CUST01487,5,2548.9700000000003,0.33599999999999997,232,2.0,45,High-Value but Unhappy
CUST01488,6,2851.24,0.33,33,2.0,3,High-Value but Unhappy
CUST01489,5,5689.93,0.248,41,1.0,0,Loyal Customers
CUST01490,7,5285.2,0.25,122,2.0,39,High-Value but Unhappy
CUST01491,4,4053.23,0.185,87,2.0,16,High-Value but Unhappy
CUST01492,4,5478.3,0.105,62,3.0,18,High-Value but Unhappy
CUST01493,2,807.4499999999999,0.26,10,0.0,16,Loyal Customers
CUST01494,4,1888.54,0.3825,265,1.0,56,Dormant Customers
CUST01495,6,3722.74,0.2733333333333334,89,1.0,7,At-Risk Customers
CUST01496,1,662.11,0.3,16,0.0,3,At-Risk Customers
CUST01497,5,3393.85,0.374,35,1.0,14,Discount-Sensitive Customers
CUST01498,5,3640.46,0.166,12,1.0,0,Champions
CUST01499,5,4317.6,0.27799999999999997,133,0.0,28,Dormant Customers
CUST01500,4,3285.09,0.28500000000000003,95,0.0,18,At-Risk Customers
CUST01501,2,646.4300000000001,0.51,66,2.0,7,Discount-Sensitive Customers
CUST01502,2,1331.42,0.20500000000000002,80,1.0,5,At-Risk Customers
CUST01503,4,2509.01,0.23249999999999998,90,1.0,16,At-Risk Customers
CUST01504,3,1436.96,0.31666666666666665,152,2.0,32,High-Value but Unhappy
CUST01505,1,608.83,0.4,64,0.0,1,Discount-Sensitive Customers
CUST01506,4,2676.48,0.235,140,2.0,32,High-Value but Unhappy
CUST01507,5,4142.6,0.26,125,2.0,33,High-Value but Unhappy
CUST01508,1,845.65,0.26,3,0.0,3,At-Risk Customers
CUST01509,4,2604.54,0.3725,6,2.0,0,High-Value but Unhappy
CUST01510,2,1667.1,0.315,132,0.0,32,Dormant Customers
CUST01511,4,2601.14,0.135,88,2.0,28,High-Value but Unhappy
CUST01512,7,6822.51,0.27714285714285714,43,2.0,11,High-Value but Unhappy
CUST01513,1,1062.28,0.41,131,0.0,35,Dormant Customers
CUST01514,3,1466.5,0.2333333333333333,82,0.0,23,At-Risk Customers
CUST01515,6,5632.79,0.24166666666666667,96,0.0,20,At-Risk Customers
CUST01516,1,421.68,0.41,172,1.0,34,Dormant Customers
CUST01517,4,1921.46,0.2825,87,2.0,23,High-Value but Unhappy
CUST01518,1,569.86,0.26,485,0.0,60,Dormant Customers
CUST01519,4,3686.74,0.2425,105,0.0,20,At-Risk Customers
CUST01520,1,333.93,0.18,19,0.0,12,At-Risk Customers
CUST01521,2,1070.1399999999999,0.2,10,0.0,0,Loyal Customers
CUST01522,1,882.29,0.33,68,0.0,16,Discount-Sensitive Customers
